,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
Sema4a^Nrp1_Plxna4,0.0013213706339188823,1.9022420080009264e-23,0.005582670391058246,9.689495783382884e-27,1.8584251835354012e-25,3.385465399673731e-38,0.07552728913649555,3.47028252330539e-26
Sema4a^Plxnb1,1.3379894211003539e-14,2.3351121150164992e-36,2.4725665700895842e-36,0.006491139726364168,8.054536070011413e-22,7.331550711155406e-27,0.00888047586816348,3.999826716605034e-14
Sema4a^Plxnb2,0.011780287234041122,6.662575526826491e-35,5.16979422334994e-21,0.006135898593899023,9.904038889979787e-15,1.8271285190190451e-37,0.045058840261136685,0.005653179567536702
Sema4a^Plxnd1,6.475842964789711e-06,5.821156192912738e-25,0.006667908799901023,4.524968188060814e-09,5.079388850161994e-22,2.375741800044278e-35,0.0845116413595348,5.832092818114847e-16
Sema4b^Dcbld2,2.9443926657472676e-32,2.632744776423428e-14,0.0013452559952477213,0.0034663958898207446,0.0002565287824592384,5.228327151805395e-14,0.0017393877749382427,0.006491059557568302
Sema4c^Plxnb2,0.03044516242310367,0.010284057383582065,2.019839335997267e-07,0.02994006001675151,0.03074702511357397,0.01219260519755917,0.0004914938488339872,0.004398243764960285
Sema4d^Cd72,0.014461304742885319,4.838941097280416e-06,6.132600987764161e-33,0.0010407821976938566,0.0004407009076148295,6.140176986331795e-31,0.0035642124063930904,1.4346552637664882e-14
Sema4d^Erbb2,9.884408577659261e-59,0.0035437230726183414,0.0004354765597723708,0.007995630872732503,0.002143596559988799,2.96799958408751e-12,0.008018591365885256,6.24156223232197e-08
Sema4d^Plxnb1,0.0003000141527403483,2.499226849454189e-06,2.1767525893135838e-26,0.011200245746544994,1.2906657900422812e-05,1.639836975217405e-18,0.003056771578337012,5.96460568705597e-18
Sema4d^Plxnb2,0.012167183650659575,0.004329913927120156,6.422961719207895e-10,0.012127590604364632,0.01013514443269751,2.8379720855923634e-15,0.015090614420025709,3.6702280255636195e-06
Sema5a^Plxna1,0.00517503763955148,5.582589240857236e-25,1.6791135139845204e-08,0.0064241725346099125,6.132563291163919e-09,0.00913264238557034,1.3408656633537565e-32,0.011955707118201157
Sema5a^Plxna3,2.8927468340886312e-22,9.226544699553021e-24,1.195014823831671e-19,1.5299351148022429e-21,1.0360755872979989e-19,4.621616558811481e-24,1.887020340486231e-24,1.353323632501413e-19
Sema6a^Plxna2,9.78553340769228e-33,0.050989624043188554,0.005151429878873637,0.00020796913629233155,0.021264304712187168,0.0024270136180058184,5.528210218742892e-15,0.00021172274857765184
Sema6a^Plxna4,0.0079807338761995,0.033969571982720166,0.0013969497966472095,1.1170903190974296e-09,0.004699315537500766,0.002842419145585584,3.8612604819734766e-16,8.752764301607455e-16
Sema6b^Plxna2,6.790921520094605e-33,0.03522091262452561,1.9047703395202943e-05,6.10029271923086e-05,0.013323474711477807,1.3757542851160767e-13,0.00025404136120528957,1.2732639699575575e-11
Sema6b^Plxna4,0.004414529867554853,0.02248959250717998,5.852849010132594e-06,9.665623140062082e-08,0.003077923271145011,1.2680028753390096e-15,3.2567272997031433e-06,5.385650792022977e-23
Sema6d^Kdr_Plxna1,0.00043122782695840915,0.016901229073351426,0.01991161504696715,0.013040869343929297,3.7882078905940784e-06,0.0002301628047100989,0.003934237262980675,3.796251137242219e-05
Sema6d^Plxna1_Trem2_Tyrobp,0.01626578293460729,0.0007551568347948512,9.458222484163673e-11,3.3846482488592226e-10,0.0014286654630364874,0.00035577311585960304,1.592722077306649e-05,7.638752866286549e-08
Sema7a^Itga1_Itgb1,8.950514284971598e-33,0.03324161151394222,0.003411242493947505,0.007699353299607419,0.0032649336654104006,5.342649638540706e-33,1.140789926800266e-22,3.0592593568731515e-14
Sema7a^Plxnc1,0.004087663491744977,0.011011606242330718,7.629601568221551e-06,1.5840538455529277e-26,0.015499179151475124,3.4229438597354217e-37,1.0525095358140753e-25,1.5523247446823152e-24
Serpine1^Itgb5,0.006529134005454807,8.865705407625443e-08,0.003476290309604646,0.006260683939432993,0.002466021506304145,0.006044778412667848,4.093785256779007e-16,0.01720922246593145
Serpine1^Lrp1,0.00725551818409484,2.505846888917289e-14,1.010736525651174e-16,0.0019606080949379676,0.003626928157004786,0.0031090511111549193,7.515366570319713e-19,0.022066980944574134
Serpine1^Plaur,0.003913718977249838,0.00011580703423592286,0.007457618153675344,9.150024966879976e-07,1.3150962925453993e-05,0.0030603197909462227,6.288168754592154e-18,0.0033390289806540887
Serpine2^Lrp1,0.04607565965532372,1.5621314141536928e-10,2.1982865502707614e-15,0.020906893392374865,0.013752444440485132,0.021883995279304253,1.679182805320469e-24,0.15906044919778975
Serpinf1^Plxdc1,1.0078580493019847e-22,1.8048634294386557e-16,1.3668538572489136e-07,0.005769197264467424,7.614485712917421e-10,0.018140541804791396,0.005995132649632159,0.017960364663361678
Serpinf1^Plxdc2,0.005635490975896829,6.848286760039174e-13,2.0294251664269085e-17,1.4111713727226699e-11,1.063829831086587e-09,0.025189471354956944,0.005654430415421697,0.06188622057089504
Serping1^Lrp1,0.05373044653028534,1.247403050388477e-09,5.774062759963357e-20,0.019405748090782222,0.005541723278480584,0.04352043894798476,1.6498068542304822e-10,0.18122956404521967
Sertad1^Ar,5.679426946170308e-46,9.356107917189926e-10,8.512256611019581e-20,2.0489016349230156e-18,0.024570064074651832,3.852431611369384e-11,0.0016981133779728841,0.020192511694629413
Sfrp1^Fzd2,1.851200401337135e-52,1.8473058795975013e-30,2.3885701050942493e-23,0.010965485258356639,5.661649452370346e-14,0.013821451049625639,3.337022401950497e-31,0.036263164625358064
Sfrp1^Fzd6,2.9996342016302927e-51,2.0317368092151467e-34,0.03698628949241634,1.8599059513094117e-06,2.43651421096819e-19,0.02942542133817069,4.182574727738973e-32,5.818516152519808e-18
Sfrp2^Fzd5,1.6048853394763172e-57,1.3208408434937834e-27,4.473647139812096e-20,0.005987874040772406,1.476105161043854e-14,0.0015307551201886721,1.8272611193351e-31,4.5793323002196435e-08
Sirpa^Cd47,0.019748309116170457,0.01700344591455721,0.004573467106228777,0.00022169876026365598,0.006708158849771138,0.061490584620387874,0.15222851850637004,0.036248081829277114
Slc6a8^Lifr,0.016727294506953736,1.7737782976114106e-10,0.040516323503318234,0.016664321323924515,0.0019102591396387963,0.011494954472856,8.712396035169467e-31,0.018861767766858353
Slit3^Robo4,3.7290954820278186e-32,4.237503743818427e-07,0.05337018103341409,0.0009143153298775629,5.2394173078923846e-11,0.012362669042019084,7.477412254418022e-30,1.547059615311761e-07
Socs2^Epor,0.011405159201765158,1.7018627020654396e-09,2.177243739998624e-27,0.004912386407806714,2.637323931697369e-05,0.0013539896026829967,3.7369819164369528e-34,7.607484568669465e-26
Sorbs1^Itga1,1.5402816119024024e-22,0.04682284287707383,0.07330464006843872,0.045154924160606076,0.003828348157095533,2.7428847320996428e-14,2.025504087715754e-16,0.012545348485836173
Sorbs1^Itgb5,0.050359606814450786,0.014680981071784458,0.03066192116505187,0.07159901173857315,0.10026227200514361,2.928717539334108e-09,6.270113289598267e-17,0.05830230041289149
Sost^Lrp4,7.212059181555529e-35,0.006887571573096156,4.008130261818316e-08,1.5859435770258613e-17,0.011276300581149786,1.1577667458036184e-05,2.3200811123245997e-19,2.5411693330958223e-08
Sost^Lrp5,3.9791879813205985e-05,0.023905185298939667,7.610610283109e-06,0.001423028205496776,0.01011385268510558,0.0029394682973228167,1.0139736831085253e-14,1.1864283785435688e-10
Sost^Lrp6,0.007615151029529736,0.018699091425062913,1.887633719197545e-07,0.008031097869458178,0.015101181077953406,7.753849332689342e-06,9.509485452836706e-19,1.042267873010189e-12
Sparc^Eng,0.016836520408191932,0.19675225465183102,0.2047221364172547,0.0181232500902714,0.08741712084747859,0.07810344351431368,1.2501989934699051e-05,0.06647556225131057
Sparc^Fgfr1,0.021331456421975918,0.045049809360208234,0.02724873499412243,0.03609359415741768,0.13773643516909917,0.052951480584540106,8.742368615593445e-05,0.09710006557487681
Spn^Siglec1,0.002544365567110933,4.797462844492557e-46,1.3826888396791346e-47,5.3641057364129e-40,1.196921501900479e-26,2.514297032900846e-43,0.0021215748085552473,3.0859098999875957e-15
Spon1^App,0.020557035890583348,0.06074745906511617,0.01130887665645888,0.004036423927611501,0.028686399069816605,0.15300150629505957,1.1553811903592244e-20,0.030837234502701122
Spon2^Itga4,0.012635212245612176,2.6840172204045013e-37,7.992142569938562e-32,1.2211944275506004e-23,5.643052865001022e-19,0.014720508969198295,1.0260493976812042e-49,3.300118589609775e-19
Spon2^Itga5,3.340362582253028e-10,8.940464817105277e-20,0.0011961596722343617,6.79000921532141e-07,3.6312737174330267e-10,0.060341301590328016,7.27869740787114e-16,0.0060741893271392755
Spon2^Itgam,0.018703750929246404,3.818168468889785e-42,2.770799000042275e-42,2.4964935346581007e-27,8.191479167721684e-23,0.01587829833315582,5.750612814525869e-56,3.078824422994217e-36
Spon2^Itgb1,2.0879707657713245e-10,2.5424630079357936e-23,0.002110152148292727,0.000709417475704434,7.729877839030451e-10,0.13909614715780605,2.0900122097849264e-20,0.00757849553512168
Spon2^Itgb2,0.021094579115128888,1.169231533692666e-41,2.814705200126532e-40,1.2023472191826326e-31,1.7844695685910403e-21,0.019102765425244122,2.653779459467217e-55,2.304527835613151e-32
St6gal1^Egfr,1.2579594241356592e-14,3.90027472535617e-19,6.610553580043357e-34,8.287627505410445e-20,0.017806635999891986,3.953714861889109e-26,0.007486985307786153,0.011219798996585715
Tctn1^Tmem67,3.420063787684995e-46,5.4791525884123665e-18,0.00036530124609836587,0.0004861998395498199,6.712088382198541e-06,3.359209043762862e-17,8.112284259948654e-39,0.0007794240460239053
Tfpi^F3,2.4186384994515427e-31,3.320470949039623e-13,3.806400792276305e-13,0.0037121212949324926,0.031237261251793588,4.474196705629993e-05,4.145501128066257e-06,0.03654457892100755
Tfpi^Lrp1,0.0525265601487119,2.9487664363175677e-05,2.6196139042738373e-12,0.027868399946865515,0.08448528694618404,0.0006652844835995029,0.00016120757962532025,0.11055268442347777
Tfpi^Sdc4,0.03814693380145705,0.019697561789100076,0.016154241972622368,0.01463506484509797,0.051667654252332385,0.007919326145237264,0.002527438024056386,0.0555802454178045
Tfpi^Vldlr,1.134312395535019e-39,4.677998855615146e-12,3.219801118317564e-08,0.10362277849804281,0.022214059895711104,0.0005031090366006184,2.4041457343743882e-05,0.020759531994000373
Tgfa^Egfr_Erbb2,3.6854286751775794e-50,1.1309029470693695e-20,1.927944465361822e-33,1.2643094801975374e-27,0.0009078525113226513,5.111277515998209e-19,3.4668186288882854e-28,5.0849451660634906e-08
Tgfb1^Acvr1_Tgfbr1_Tgfbr2,6.720526334238817e-25,0.028664523506291676,0.022965616913870952,6.96642968484988e-06,0.024705413270258863,2.2357503861723567e-05,0.04110473635884087,0.013991196329520745
Tgfb1^Acvr1_Tgfbr2,2.2464493433068136e-22,0.031832977793195286,0.0250443027286643,0.00614935886100806,0.025254567720831574,1.756035351487076e-05,0.04693463227756475,0.013114944817927892
Tgfb1^Acvrl1,0.02221495670650582,0.041914429748935174,0.033724092021896294,0.0037186410318932974,0.03718807839950241,3.966904796202524e-07,0.06892645677142765,0.019866115113928457
Tgfb1^Cav1,0.0014938648136512917,0.08800836312381548,0.06388833456720801,0.06266842021648916,0.0206015759048191,2.727860137708022e-06,0.11659647387941675,0.00345222310674926
Tgfb1^Cxcr4,0.037528685616240065,0.003012552891463606,0.00025407085360184525,0.003599397885265278,9.663635935033897e-05,7.30625559653998e-16,0.008271796926311773,9.496786497471394e-16
Tgfb1^Egfr,2.523225325613707e-24,1.5557084681174046e-16,6.023631956676194e-36,9.961820241532669e-17,0.03127363454835481,2.865535737331495e-18,0.008110705858034018,0.017469009628276105
Tgfb1^Eng,0.0067499668218050455,0.09795286216920418,0.07055625029745438,0.013361530222187296,0.03562724069667112,4.398319670997294e-05,0.12951525718956858,0.016405248362135517
Tgfb1^Itgb1,0.035165242387482275,0.07104580334053735,0.04892043453815524,0.07246058319826507,0.0588731618870325,1.4580744806061656e-05,0.11858555269414549,0.018716491951791297
Tgfb1^Itgb3,2.749772623282139e-08,0.0019854295455033343,9.374909489356799e-12,0.011323332492877541,0.0037866119283075607,4.579946105674403e-07,0.005270110736196093,3.96855243993858e-06
Tgfb1^Itgb5,0.040114189092035825,0.01409921502182983,0.002901759217313329,0.05003826566680088,0.07262274101485888,1.9366103110878963e-05,0.05903210018774009,0.03491297438179683
Tgfb1^Lpp,0.007542117009700114,0.031701848724108125,0.01851592184061341,0.06969078461247083,0.05119030894701987,0.0001724075170319254,0.06925841493084924,0.0171091206262607
Tgfb1^Sdc2,8.632340502780391e-48,0.004372174460382055,1.5612191992880898e-09,0.0464888647274205,0.08231981183319323,1.003641706666623e-09,0.04532783189355403,0.048388120090481594
Tgfb1^Tgfbr1_Tgfbr2,0.03215028887894619,0.01901849284961992,0.014390394424363547,1.822980444287022e-06,0.03398729762336044,2.31659510032578e-07,0.03827198074201142,0.01898674521183207
Tgfb1^Tgfbr3,3.25456048687346e-49,0.027303772109606397,0.020069025809855284,0.029520371408741045,0.045223680106066415,1.9547116862101117e-07,0.05247515401747719,0.025916921294832293
Tgfb1^Vasn,1.7106581541718066e-51,2.0537170160836543e-08,1.3064601803539012e-23,0.039488295232026537,0.03451196552695705,1.7006160288448133e-11,0.019542012684148447,0.020228116304634287
Tgfb2^Acvr1_Tgfbr1_Tgfbr2,3.1050110423395473e-21,0.009385562787848634,0.018587502765512038,6.668076391046109e-08,0.004261670162203917,0.01913400445616532,8.201670984073138e-30,0.01790346466085055
Tgfb2^Acvr1_Tgfbr2,9.187187122708142e-21,0.009999868887173599,0.01951309843329131,0.00211741505141007,0.004823221945590004,0.022481172843087274,1.5600238445081946e-28,0.017094351941628352
Tgfb2^Eng,0.0008002516970723668,0.025215335934658013,0.06301262056930727,0.004534023777142596,0.010081618074555354,0.0676688455772002,7.424535668661095e-29,0.019432936465129575
Tgfb2^Tgfbr1_Tgfbr2,0.014687605561400249,0.00833673849820191,0.007910240588777418,5.37967950860562e-07,0.0050765636859611924,0.025208457127747018,1.500333761104007e-31,0.022584051819092094
Tgfb2^Tgfbr3,4.570162111743491e-37,0.010108503904973764,0.017258812506643222,0.015620252205312308,0.0065241670992564685,0.024567639126637977,5.822651118814311e-29,0.03764096072183576
Tgfb3^Acvr1_Tgfbr1_Tgfbr2,3.618574328066829e-09,4.3520124618855917e-07,0.04415053539341904,8.007458770929427e-06,0.002907772454607613,0.008765146535439642,7.902462009638448e-14,0.036422119678598375
Tgfb3^Acvr1_Tgfbr2,1.0438795570982455e-09,8.796631643638856e-07,0.048477687037028,0.006389259876450866,0.002709177800008023,0.010827784917075953,6.580532899890351e-13,0.03645022326098694
Tgfb3^Acvrl1,0.02321679977285112,4.3096257302996615e-10,0.06569778297080689,0.005988403572827432,0.0019185442085443527,0.018684990699619194,1.2788178223288368e-15,0.05673612238457021
Tgfb3^Eng,0.015731592653729472,9.347795865598009e-12,0.1418846669488911,0.017445104113206558,0.002993518954418147,0.03550994247317084,5.206579579962089e-16,0.05650781314982242
Tgfb3^Itgb1,0.03399341655978861,1.284274158393246e-10,0.09553184503114494,0.059765032831520654,0.0016947772739433194,0.05593689565859903,1.9728908563410923e-14,0.0750866425860533
Tgfb3^Itgb3,9.367560519638748e-14,2.3754667440289407e-13,0.001226159520596348,0.007698733015472349,2.4283916584306462e-08,0.003089239548833553,1.3074126275543354e-15,0.005084328308643712
Tgfb3^Itgb5,0.034617297417283824,3.795865666452308e-09,0.01674240325234871,0.040890173348649646,0.001172022106162598,0.027258757654295567,4.089220601895992e-16,0.09300506035388413
Tgfb3^Tgfbr1_Tgfbr2,0.02661167390563107,8.286733080411053e-08,0.02635972019620124,8.849722488865006e-06,0.0015127608050474013,0.015014920485029207,1.4874089742246383e-15,0.04513133184552085
Tgfb3^Tgfbr3,3.4185477719841063e-31,2.406642921201663e-07,0.04446790530481043,0.027386327154271674,0.0021480741549787527,0.010897261200934061,6.697523526994931e-15,0.0675489768263691
Tgm2^Itga4,0.06322512746597114,0.004491109919516377,1.3328651668420813e-08,0.0029615925420998566,0.008005128573596636,2.5600257856338974e-10,1.67214359138208e-10,4.589072461884107e-13
Tgm2^Itga9,0.043426729470492115,0.04466646005879597,0.02953768133229074,0.0030116986799804107,0.05781590492645127,0.0008572605328492875,0.009573531526348048,0.02222842431315979
Tgm2^Itgb1,0.0616839553135935,0.1263709403364315,0.10165662513710558,0.09919837931057744,0.10699624471835004,0.000298194528012226,0.03267634870518262,0.047559834665119274
Tgm2^Itgb3,1.1575545402732584e-16,0.0051832445741326425,0.0015073409001480145,0.011932067663078085,0.0062383846645088946,2.8232437904762256e-05,0.0007314345935506767,0.0035859730836299095
Tgm2^Sdc4,0.04332189748958741,0.028478743385206166,0.017255756165782333,0.012039322974229511,0.09650632167141683,0.002290609472288004,0.0074760826228699746,0.03681875097410557
Tgm2^Tbxa2r,5.115156828063199e-37,0.025122652417512832,0.019952869739726424,0.01736903583152106,6.41723837512826e-06,2.5907485781899696e-11,0.006195950083930401,0.005932242858720221
Tgs1^Rxra,0.01928442394136136,0.020450786228604755,0.013507232589388733,0.014367448175116605,0.021324934106989494,0.00676526749117456,0.024059432386313927,0.01194943564625424
Thbs1^Cd36,0.013046186917404378,5.725190473969656e-16,0.0339505778162847,0.021316386441907285,4.771764942330708e-07,0.022378045687529734,0.005498306037469824,0.004625527797649991
Thbs1^Cd47,0.013266657316835408,3.069729701468255e-09,0.021891544797053568,0.0068940731066707535,0.0009882965459092443,0.03328615436724844,0.004530207690620217,0.030291087521277345
Thbs1^Itga2b_Itgb3,9.881256600393677e-65,0.00021420022251493465,9.574898707818564e-06,3.495155341778332e-27,7.407527220736645e-11,0.0006570141535350314,5.0878686936236257e-05,0.000139737618378805
Thbs1^Itga3_Itgb1,2.724894027546652e-18,0.0010187872583843482,0.0019948195120620973,0.0034020649412714204,4.696762671134868e-10,0.005308258197061652,0.0010518080810226764,2.0260854594212606e-09
Thbs1^Itga4,0.013408504171844823,1.1476881562629389e-18,1.9684712797145466e-22,2.476075360304418e-15,1.411409591283078e-10,0.005085467968756477,1.730072110364691e-14,2.6578112569367153e-14
Thbs1^Itga6,0.0006984754268045374,6.2854007729030046e-12,0.0262575076132568,0.0007722664002553771,2.16013222520382e-11,0.012169666303264052,0.0015900004636681916,5.959760949217496e-11
Thbs1^Itgav_Itgb3,3.010914950856186e-28,6.710438669646382e-09,4.75773201895115e-05,0.00260770201817195,1.3858853038028205e-15,0.0029939063272785547,3.8485770093438605e-05,0.003152447220253372
Thbs1^Lrp1,0.015843208246078353,1.374220278663154e-12,1.1302653054746966e-13,0.005342270676939004,0.0001426991836078534,0.007295590871929181,2.82172366482897e-06,0.05502956005876683
Thbs1^Lrp5,0.0028346713722441426,4.570346965798907e-12,0.02072978116283001,0.0016594940743315772,0.00010228339070916407,0.0064188303215141195,0.0018020180728207493,0.014884595456373982
Thbs1^Ptprj,0.017913330402419794,2.8081314535610515e-23,4.023029878934053e-34,0.0001021042486110649,6.547971649251333e-06,0.007288536341276204,4.924730507175506e-08,0.008900953711057341
Thbs1^Scarb1,0.007249925223852761,2.980372688397111e-12,0.023684806344460744,0.003665665926461276,2.1150882897486626e-10,0.013750408359813001,0.0031189374853545027,3.9876296568477766e-11
Thbs1^Sdc1,8.181950603381328e-22,0.0005501034665273626,0.002055436490986735,0.006398209517615302,4.1806456183391415e-05,0.005802362403028508,0.001151016583783562,0.016056583006359405
Thbs1^Sdc4,0.009926913855687766,0.0007461071288416578,0.001596514847234281,0.0019807719109322013,0.0012346149748137367,0.01733788076343421,0.0022618154644951454,0.026439291432825338
Thbs2^Cd36,0.004979411768232502,5.210623626093807e-28,0.027702210624555735,0.012895464125188879,1.4556865718690368e-11,0.07525977465873351,5.370972043062209e-36,1.1593221591359863e-09
Thbs2^Cd47,0.006402000840422144,4.342874965344585e-20,0.010958308360361995,4.00038601405503e-07,1.9294353472800733e-06,0.0932165241305497,5.746137504800452e-33,0.029446311567297663
Thbs2^Itga3_Itgb1,1.8961233186497364e-21,1.724608500000714e-18,0.001566233430130242,0.004574767600519292,5.899484000735308e-14,0.009611783761690779,1.1283443413985069e-24,4.714681142033777e-14
Thbs2^Itga4,0.014275613582675838,6.720102828945385e-31,9.660465769007246e-30,4.109867686107154e-21,3.662177918510271e-15,0.01320103771647041,1.9050546990502735e-49,1.3331060455455377e-18
Thbs2^Itga6,2.61526112423606e-08,2.113291523499718e-26,0.02928458079209747,2.9671044570742548e-08,5.238027395841773e-18,0.03277147788218495,8.675582764614533e-38,1.2780724250490009e-20
Thbs2^Itgav_Itgb3,1.312056414533376e-30,5.1950145109500755e-12,3.258684115747809e-08,0.0022320000570935326,1.1316248441099172e-11,0.005488539081498222,6.434982535193626e-24,0.004751427285347069
Thbs2^Notch3,2.2245593193897886e-59,2.8854712788380124e-34,4.614535312008645e-27,0.02541770661844218,2.9379459427999664e-18,0.016711573891594403,5.98479965637008e-37,0.015482005827837625
Thbs2^Notch4,3.4507440543525726e-34,2.957557827142433e-30,0.02552721975843203,0.0004459077196848049,2.2854922413848136e-21,0.022109739245135165,1.1989392203171514e-38,2.5270267318840402e-15
Thbs2^Sdc1,1.98921415619065e-38,4.826730667765494e-20,1.3543164634372174e-06,0.004310183512073697,4.700250077273156e-12,0.018239017344239772,8.284778084946586e-35,0.018443247970339336
Thbs3^Itga3_Itgb1,5.116088181516282e-23,0.0007863150335634822,0.00047345629897498765,0.005369903023822673,2.716383726492503e-12,0.009755756797880254,2.681116282785642e-18,1.1203096597938503e-14
Thbs3^Itgav_Itgb3,8.686036211349857e-32,1.0611560858936397e-09,6.897132176842542e-11,0.004036342895828169,1.3407308911672704e-14,0.005956199030783865,2.2170991854334276e-21,0.003696677011774956
Thy1^Itgam_Itgb2,0.014992055085328231,7.971688514858671e-39,1.987882650623197e-19,5.100934581722042e-30,6.787152014110115e-10,0.0015775788444026186,1.2584358387176063e-30,2.3791499234870754e-11
Thy1^Itgav_Itgb3,1.7131067359569196e-08,1.4469875751777585e-31,4.2552204708450426e-14,0.003399458029458544,1.5883265504498224e-14,0.0015143707312905443,1.673048347194675e-20,0.003945509244917943
Timp1^Cd63,3.4492810621775763e-07,1.539398781482465e-07,4.577141778755316e-09,0.004182033531318016,8.563432945532559e-08,0.09639894933516702,9.834662958572777e-29,0.05000379799068149
Timp2^Cd44,0.08242921870914946,0.007788318184185826,0.008906616678902048,0.01271995265464576,0.0057397639996537506,0.05025997578652417,0.03559365984847607,0.01280556624968762
Timp2^Itga3,6.512836407194013e-21,0.004708565614691318,0.00487456306469303,0.01979349656353942,1.7463225236822737e-08,0.014485203315191675,0.01195674817878428,2.0958893893461282e-11
Timp2^Itgb1,0.04739264033963903,0.03678742900639405,0.08794292165104728,0.08368138514079372,0.022914276064125577,0.14430242533466162,0.15135569037214602,0.08365167361991835
Timp3^Cd44,0.09885364041623639,0.02698074132775587,0.019687757373382374,0.021187215020127156,0.03262670705886472,0.03158557314756667,1.5987987562950318e-12,0.005073760968243846
Timp3^Ddr1,1.6447120434461772e-28,0.010590815753267415,0.007693462743750677,0.07542443275991888,0.0473152152353487,0.014723710401245852,9.945473815377824e-08,0.03862248832528644
Timp3^Kdr,3.8208716766777737e-07,0.11731493603169356,0.16958570596700936,0.0022804546760533655,1.6171327405075673e-12,0.0005523665607009106,1.0286016989884244e-12,8.809959972792157e-06
Tln1^Itgb3,2.0825301952345426e-16,0.0032082212306018395,0.0023607789180542012,0.01231914036154618,0.004129306274359778,0.00043848515584180356,0.00712318963235448,0.005528400985609365
Tln1^Itgb5,0.06407519183895169,0.015474544015093485,0.02397058993285759,0.06789196464403886,0.08992349625726491,0.0005131901747483812,0.060835695382168244,0.0933333203650871
Tnf^Celsr2,1.1368522648188965e-75,6.25217353062176e-33,4.2176864753912693e-13,0.0006189209980551786,1.0360233150315662e-25,8.46002353743615e-31,0.0008451959986299916,6.4325297491767e-27
Tnf^Fas,5.135345707576156e-17,8.207792174927574e-29,7.59272941087311e-07,3.817940287451934e-14,1.4063214211010698e-22,1.524276030312919e-35,0.04302507517618236,9.33747985829279e-14
Tnf^Flt4,6.460281354767446e-59,6.052463087506784e-24,0.0012534457176134786,2.946957569782602e-19,1.6178411714549364e-42,1.936837454878584e-40,0.0316584614509847,1.172968649404837e-38
Tnf^Notch1,5.7404091981948085e-08,3.9108920904173535e-26,5.239662586148811e-05,1.3000944781103256e-18,2.9390261407264203e-27,2.501083951835623e-36,0.06733187978041683,1.3320197640506023e-20
Tnf^Ptprs,2.9991501177031026e-05,1.2207865629917766e-39,3.487051826775867e-33,0.0004609835350077643,5.069610046990883e-12,1.677607498134612e-29,0.02362382679999237,0.005051111674299235
Tnf^Sema4c,1.0230903000379598e-15,2.008039282828739e-29,1.575326592704818e-06,4.2779731932247076e-17,3.07712956520499e-23,4.40643177268845e-39,0.035113242818293804,5.925697058782586e-13
Tnf^Tnfrsf1a,0.003078179325649643,1.0131902296550523e-29,1.1587033256825348e-08,4.881023128946188e-16,2.4811497419889717e-21,1.5330595389236755e-27,0.08045252650765444,3.7863119514748533e-11
Tnf^Tnfrsf1b,0.007104645140435689,1.722025585839183e-36,1.0836958501883236e-20,4.0207621522347364e-30,7.663760516058317e-23,5.512901127297941e-46,0.02366894874211568,1.9218368565784604e-10
Tnf^Tnfrsf21,0.0037283495969004945,6.336717240840051e-33,1.188114624511306e-10,3.4881653495180134e-07,2.9562250100354153e-28,3.197481430700572e-46,0.022447254560864625,2.0646273019049478e-22
Tnf^Tradd,0.002505781171541089,7.134990887671627e-32,6.785125713772207e-13,1.4300644993927323e-22,1.9184623616236607e-18,8.09753928969884e-34,0.030437629367954494,1.6713929985648386e-06
Tnf^Traf2,0.0017570444891053594,6.030875736421349e-31,1.0336019536837533e-09,3.304834147284351e-15,4.011159418653348e-22,7.96765777715933e-36,0.02789217330605629,5.471536983079403e-14
Tnf^Trpm2,0.0016749219132902162,9.036512746303832e-46,2.140139553400261e-42,2.4266560966674912e-17,3.586603118267905e-28,4.118271535723343e-55,0.0016226012165962405,1.959810684400545e-37
Tnfsf10^Ripk1,0.01301656169466741,0.04173442752646234,1.0825298527862684e-08,2.392457600154108e-06,0.03159889031731236,1.4649203047334635e-15,1.1187227989727858e-14,1.2614047732198423e-19
Tnfsf10^Tnfrsf10b,5.544578784930215e-24,0.03588043004367005,0.0005266342415031802,3.096935391090793e-20,2.0499200969420864e-29,4.628133316207092e-16,2.3689080266963085e-18,1.8087506459511773e-28
Tnfsf12^Cd163,0.1204880646380762,1.3893378011181952e-06,1.8428451607860562e-24,0.006917502738393101,0.00016867343515505778,0.003431634923336406,0.0002579959071642208,8.234272585837372e-13
Tnfsf12^Tnfrsf12a,5.106781468218754e-09,0.021412221330967866,0.014686023014726666,0.03752964878030519,0.031084232746484496,0.026048931658541066,0.02346552995642848,0.03294765335875673
Tnfsf12^Tnfrsf25,4.223039140444762e-22,1.4628566797348024e-23,1.1916403228643036e-19,4.401452381847952e-21,1.0328662487525747e-19,8.478007939301011e-24,1.3253701944685042e-24,1.3370318872219083e-19
Tnfsf13b^Cd40,0.008480295894096553,3.898332931549543e-38,0.0011525339805656654,3.792785236850271e-19,2.074078983898234e-25,0.008737933235270947,0.0069354467755852415,1.061147173200375e-28
Tnfsf13b^Tfrc,0.0026238186644712194,3.537571491888471e-35,3.175126837552478e-19,0.010519281546671245,8.127930633908572e-14,0.0043239839238155,0.001822112163239836,3.0538631927982816e-18
Tnxb^Itga2b_Itgb3,5.5213029317278374e-61,9.939894287869516e-05,9.00071150543161e-06,1.300872068749238e-16,6.380605972640201e-09,0.0021013707040858014,1.397036541360288e-38,0.0008751295374031951
