"","celltype","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module","database"
"394","Fibroblasts","GO:0009259","ribonucleotide metabolic process","19/335","308/13010",0.0616883116883117,2.39571622407443,4.0300163421794,0.000400365503329143,0.0379146131652699,0.0356219938619956,"Gmpr2/Hk1/Ndufa6/Ndufb10/Ndufb3/Ndufb7/Ndufb8/Ndufb9/Ndufs8/Ndufv2/Nme2/Nudt3/Pde4b/Pgk1/Ppp2ca/Sdhb/Stat3/Tmsb4x/Zbtb20",19,"pink","GO_BP"
"395","Fibroblasts","GO:1901137","carbohydrate derivative biosynthetic process","26/335","496/13010",0.0524193548387097,2.03574867597496,3.82355662345062,0.000478566883329787,0.0442149110744691,0.041541325610732,"Adam10/Dad1/Dtymk/Dut/Fzr1/Gmpr2/Gnpda2/Mdh2/Ndufa6/Ndufb10/Ndufb3/Ndufb7/Ndufb8/Ndufb9/Ndufs8/Ndufv2/Nme2/Pgap2/Pgk1/Pigq/Sdhb/St3gal6/Stat3/Stt3a/Tcf7l2/Tmsb4x",26,"pink","GO_BP"
"396","Fibroblasts","GO:0042743","hydrogen peroxide metabolic process","6/335","40/13010",0.15,5.82537313432836,4.96891177671284,0.000510764321817015,0.0460660774057822,0.0432805556908102,"Gpx1/Prdx2/Prdx5/Sod2/Stat3/Txn1",6,"pink","GO_BP"
"397","Fibroblasts","GO:0019693","ribose phosphate metabolic process","19/335","316/13010",0.060126582278481,2.33506518042698,3.90586420378508,0.000548921720412231,0.0483561738818961,0.045432174705355,"Gmpr2/Hk1/Ndufa6/Ndufb10/Ndufb3/Ndufb7/Ndufb8/Ndufb9/Ndufs8/Ndufv2/Nme2/Nudt3/Pde4b/Pgk1/Ppp2ca/Sdhb/Stat3/Tmsb4x/Zbtb20",19,"pink","GO_BP"
"398","Leukocytes","GO:0097553","calcium ion transmembrane import into cytosol","19/555","151/13010",0.125827814569536,2.94958534693634,5.08655459224118,2.28166885811898e-05,0.0335454503644172,0.0335454503644172,"Cacna1b/Cacna1s/Chd7/Cherp/Fcrl5/Itpr1/Itpr3/Kcnn4/Plcb1/Plcb2/Plcb4/Plch2/Ppp3cc/Prkd1/Ryr2/Ryr3/Slc24a2/Tmem38a/Xcr1",19,"pink","GO_BP"
"399","Leukocytes","GO:0007338","single fertilization","16/555","113/13010",0.141592920353982,3.31914215100056,5.22659469933401,2.31257586014939e-05,0.0335454503644172,0.0335454503644172,"Adam3/Adam32/Camk2b/Cecr2/Fcrl5/Glrb/Itpr1/Lypd4/Plcb1/Plcd4/Ppp3cc/Slc22a16/Trim36/Trpc2/Umodl1/Zan",16,"pink","GO_BP"
"400","Leukocytes","GO:0033013","tetrapyrrole metabolic process","10/555","48/13010",0.208333333333333,4.88363363363363,5.69009406814726,2.77998901786114e-05,0.0335454503644172,0.0335454503644172,"Abcb10/Ank1/Cox10/Cubn/Eif2ak1/Hnf1a/Hpx/Mtrr/Urod/Uros",10,"pink","GO_BP"
"401","Leukocytes","GO:0009566","fertilization","18/555","143/13010",0.125874125874126,2.95067095067095,4.95119427187142,3.70914962290965e-05,0.0335454503644172,0.0335454503644172,"Adam3/Adam32/Camk2b/Cecr2/Fcrl5/Glrb/Itpr1/Kcnu1/Lypd4/Plcb1/Plcd4/Ppp3cc/Slc22a16/Trim36/Trpc2/Ttll5/Umodl1/Zan",18,"pink","GO_BP"
"402","Leukocytes","GO:0051209","release of sequestered calcium ion into cytosol","15/555","106/13010",0.141509433962264,3.31718510963794,5.05647735868159,4.17128206471241e-05,0.0335454503644172,0.0335454503644172,"Cacna1s/Chd7/Cherp/Fcrl5/Itpr1/Itpr3/Plcb1/Plcb2/Plcb4/Plch2/Prkd1/Ryr2/Ryr3/Tmem38a/Xcr1",15,"pink","GO_BP"
"403","EndocardialCells","GO:0006941","striated muscle contraction","36/309","217/13010",0.165898617511521,6.98492237483781,13.8670610469865,1.56855814116145e-20,5.11193098204516e-17,4.64293209783788e-17,"Abcc9/Actc1/Agrn/Csrp3/Dmd/Gata4/Gsn/Kcnj5/Kcnj8/Mb/Myh6/Myl2/Myl4/Nppa/Rem1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Smad5/Srsf1/Tcap/Tnnc1/Tnni3/Tnnt2/Uba52",36,"brown","GO_BP"
"404","EndocardialCells","GO:0006936","muscle contraction","40/309","327/13010",0.122324159021407,5.1502825529725,11.8555793961468,8.43660540424576e-18,8.30870477463345e-15,7.54641489196533e-15,"Abcc9/Actc1/Agrn/Csrp3/Dbn1/Dmd/F2r/Gata4/Gsn/Kcnj5/Kcnj8/Mb/Myh6/Myl2/Myl4/Nppa/Ptgs1/Rem1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Smad5/Srsf1/Tcap/Tmod2/Tnnc1/Tnni3/Tnnt2/Uba52",40,"brown","GO_BP"
"405","EndocardialCells","GO:0140236","translation at presynapse","18/309","47/13010",0.382978723404255,16.1247676099979,16.2019436546429,8.66503538230748e-18,8.30870477463345e-15,7.54641489196533e-15,"Rpl17/Rpl22/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl6/Rps15a/Rps24/Rps27a/Rps28/Uba52",18,"brown","GO_BP"
"406","EndocardialCells","GO:0140241","translation at synapse","18/309","48/13010",0.375,15.7888349514563,16.0103494356391,1.35697746318205e-17,8.30870477463345e-15,7.54641489196533e-15,"Rpl17/Rpl22/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl6/Rps15a/Rps24/Rps27a/Rps28/Uba52",18,"brown","GO_BP"
"407","EndocardialCells","GO:0140242","translation at postsynapse","18/309","48/13010",0.375,15.7888349514563,16.0103494356391,1.35697746318205e-17,8.30870477463345e-15,7.54641489196533e-15,"Rpl17/Rpl22/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl6/Rps15a/Rps24/Rps27a/Rps28/Uba52",18,"brown","GO_BP"
"408","EndocardialCells","GO:0003012","muscle system process","46/309","442/13010",0.104072398190045,4.38181844806631,11.2826359725406,1.5296786943173e-17,8.30870477463345e-15,7.54641489196533e-15,"Abcc9/Actc1/Agrn/Csrp3/Dbn1/Dmd/Ece1/F2r/Gata4/Gsn/Hand2/Kcnj5/Kcnj8/Mb/Myh6/Myl2/Myl4/Nppa/Npr3/Ptgs1/Rem1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Sln/Smad5/Srsf1/Tcap/Tiam1/Tmod2/Tnnc1/Tnni3/Tnnt2/Trip10/Uba52",46,"brown","GO_BP"
"409","EndocardialCells","GO:0060142","regulation of syncytium formation by plasma membrane fusion","19/309","70/13010",0.271428571428571,11.4281091077208,13.6448789394832,1.68292845677401e-15,7.50826008655849e-13,6.81940774968185e-13,"Ehd1/Ehd2/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Tyrobp/Uba52",19,"brown","GO_BP"
"410","EndocardialCells","GO:1901739","regulation of myoblast fusion","18/309","61/13010",0.295081967213115,12.4240012732771,13.949135194268,1.84308317558969e-15,7.50826008655849e-13,6.81940774968185e-13,"Ehd1/Ehd2/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Uba52",18,"brown","GO_BP"
"411","EndocardialCells","GO:0042692","muscle cell differentiation","43/309","451/13010",0.0953436807095344,4.0143083690325,10.1620343502547,4.64861650721344e-15,1.68331568855651e-12,1.52887831792798e-12,"Actc1/Adprhl1/Bmpr1a/Cfh/Csrp3/Dmd/Efemp2/Ehd1/Ehd2/Eng/Gata4/Hand2/Kcnj8/Lamb1/Lamb2/Lamc1/Myh6/Myl2/Nppa/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Sema4c/Ski/Tbx5/Tcap/Tmod2/Tnnt2/Trip10/Uba52/Vegfa",43,"brown","GO_BP"
"412","EndocardialCells","GO:0051146","striated muscle cell differentiation","36/309","348/13010",0.103448275862069,4.35554067626381,9.89653611103656,8.08086016080584e-14,2.63355232640662e-11,2.39193460759853e-11,"Actc1/Adprhl1/Bmpr1a/Csrp3/Dmd/Ehd1/Ehd2/Gata4/Hand2/Kcnj8/Myh6/Myl2/Nppa/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Ski/Tbx5/Tcap/Tmod2/Tnnt2/Trip10/Uba52/Vegfa",36,"brown","GO_BP"
"413","EndocardialCells","GO:0000768","syncytium formation by plasma membrane fusion","20/309","100/13010",0.2,8.42071197411003,11.6188914073655,1.70437345021162e-13,4.62879422853307e-11,4.20412117718867e-11,"Ehd1/Ehd2/Izumo1/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Tyrobp/Uba52",20,"brown","GO_BP"
"414","EndocardialCells","GO:0140253","cell-cell fusion","20/309","100/13010",0.2,8.42071197411003,11.6188914073655,1.70437345021162e-13,4.62879422853307e-11,4.20412117718867e-11,"Ehd1/Ehd2/Izumo1/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Tyrobp/Uba52",20,"brown","GO_BP"
"415","EndocardialCells","GO:1901740","negative regulation of myoblast fusion","15/309","49/13010",0.306122448979592,12.8888448583317,13.0047103305651,2.34286242894938e-13,5.87337588918924e-11,5.33451753053089e-11,"Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Uba52",15,"brown","GO_BP"
"416","EndocardialCells","GO:0006949","syncytium formation","20/309","102/13010",0.196078431372549,8.25559997461768,11.4742993706326,2.53253433443738e-13,5.89537813995101e-11,5.35450116423903e-11,"Ehd1/Ehd2/Izumo1/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Tyrobp/Uba52",20,"brown","GO_BP"
"417","EndocardialCells","GO:0034242","negative regulation of syncytium formation by plasma membrane fusion","15/309","52/13010",0.288461538461538,12.1452576549664,12.5604452693069,6.24888839617757e-13,1.33321846565607e-10,1.21090109185087e-10,"Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Uba52",15,"brown","GO_BP"
"418","EndocardialCells","GO:0007520","myoblast fusion","18/309","83/13010",0.216867469879518,9.13089250204702,11.5907257396831,6.54541130730199e-13,1.33321846565607e-10,1.21090109185087e-10,"Ehd1/Ehd2/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Uba52",18,"brown","GO_BP"
"419","EndocardialCells","GO:0002181","cytoplasmic translation","25/309","207/13010",0.120772946859903,5.08497099885872,9.24060733852635,2.16581858152104e-11,4.15200162186887e-09,3.77107235370723e-09,"Fau/Rpl11/Rpl17/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Rps15a/Rps17/Rps24/Rps27a/Rps28/Rps29/Uba52/Zfp598",25,"brown","GO_BP"
"420","EndocardialCells","GO:0014902","myotube differentiation","21/309","158/13010",0.132911392405063,5.59604276760477,9.06586995110916,1.51003572259161e-10,2.7340035666256e-08,2.48316985492843e-08,"Csrp3/Dmd/Ehd1/Ehd2/Plekho1/Rpl11/Rpl17/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl28/Rpl34/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl41/Rpl6/Ski/Uba52",21,"brown","GO_BP"
"421","EndocardialCells","GO:0060048","cardiac muscle contraction","19/309","131/13010",0.145038167938931,6.1066231873317,9.16242911291594,2.52531655854317e-10,4.33158245489063e-08,3.93417737541462e-08,"Abcc9/Actc1/Agrn/Csrp3/Dmd/Gata4/Gsn/Kcnj5/Kcnj8/Myh6/Myl2/Myl4/Nppa/Smad5/Srsf1/Tcap/Tnnc1/Tnni3/Tnnt2",19,"brown","GO_BP"
"422","EndocardialCells","GO:0003007","heart morphogenesis","26/309","257/13010",0.101167315175097,4.25950411141753,8.23178755248767,4.51688531346084e-10,7.36026461828444e-08,6.68499026392205e-08,"Abcc9/Actc1/Adprhl1/Bmpr1a/Cpe/Dchs1/Eng/Ephb4/Foxc1/Gata4/Hand2/Kcnj8/Myh6/Myl2/Nphp3/Nrp1/Pkd2/Plxnd1/Sav1/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2/Vegfa/Zfpm2",26,"brown","GO_BP"
"423","EndocardialCells","GO:0003013","circulatory system process","36/309","489/13010",0.0736196319018405,3.09964857942701,7.38182546861491,1.48699632546215e-09,2.30767667841959e-07,2.09595672541331e-07,"Abcb1b/Abcc9/Actc1/Agrn/Amot/Camk2n1/Csrp3/Dmd/Ece1/Eng/F2r/Foxc1/Gata4/Gsn/Kcnj5/Kcnj8/Lrp5/Myh6/Myl2/Myl4/Myl7/Nisch/Nppa/Npr3/Pecam1/Ptgs1/Rps6ka2/Slc16a2/Smad5/Srsf1/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2/Vegfa",36,"brown","GO_BP"
"424","EndocardialCells","GO:0003205","cardiac chamber development","20/309","170/13010",0.117647058823529,4.95335998477061,8.09264611522141,3.69639182819176e-09,5.47570044003497e-07,4.97332718702164e-07,"Adprhl1/Ap2b1/Bmpr1a/Cpe/Eng/Foxc1/Gata4/Hand2/Kcnj8/Myh6/Myl2/Nphp3/Nrp1/Plxnd1/Sav1/Tbx5/Tnnc1/Tnni3/Tnnt2/Zfpm2",20,"brown","GO_BP"
"425","EndocardialCells","GO:0008015","blood circulation","34/309","463/13010",0.0734341252699784,3.09183808984602,7.14876221729442,4.69832207809015e-09,6.65731810978078e-07,6.04653623962906e-07,"Abcc9/Actc1/Agrn/Amot/Camk2n1/Csrp3/Dmd/Ece1/Eng/F2r/Foxc1/Gata4/Gsn/Kcnj5/Kcnj8/Lrp5/Myh6/Myl2/Myl4/Myl7/Nisch/Nppa/Npr3/Pecam1/Ptgs1/Rps6ka2/Smad5/Srsf1/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2/Vegfa",34,"brown","GO_BP"
"426","EndocardialCells","GO:0060047","heart contraction","22/309","218/13010",0.100917431192661,4.24898310620231,7.54551198256999,1.0865175588808e-08,1.47540030183022e-06,1.34003832261966e-06,"Abcc9/Actc1/Agrn/Csrp3/Dmd/Gata4/Gsn/Kcnj5/Kcnj8/Myh6/Myl2/Myl4/Myl7/Nppa/Rps6ka2/Smad5/Srsf1/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2",22,"brown","GO_BP"
"427","EndocardialCells","GO:0003208","cardiac ventricle morphogenesis","13/309","72/13010",0.180555555555556,7.60203164329378,8.76178344298901,1.19964967315772e-08,1.5638633139284e-06,1.42038521301874e-06,"Bmpr1a/Cpe/Eng/Foxc1/Gata4/Hand2/Myh6/Myl2/Tbx5/Tnnc1/Tnni3/Tnnt2/Zfpm2",13,"brown","GO_BP"
"428","EndocardialCells","GO:0003015","heart process","22/309","226/13010",0.0973451327433628,4.09857662456683,7.3293475741149,2.10486643349907e-08,2.6383691179898e-06,2.39630947813741e-06,"Abcc9/Actc1/Agrn/Csrp3/Dmd/Gata4/Gsn/Kcnj5/Kcnj8/Myh6/Myl2/Myl4/Myl7/Nppa/Rps6ka2/Smad5/Srsf1/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2",22,"brown","GO_BP"
"429","EndocardialCells","GO:0003229","ventricular cardiac muscle tissue development","12/309","64/13010",0.1875,7.89441747572816,8.62386604104724,2.83296380610477e-08,3.36591696530126e-06,3.05710776842336e-06,"Bmpr1a/Eng/Foxc1/Gata4/Kcnj8/Myh6/Myl2/Tbx5/Tnnc1/Tnni3/Tnnt2/Zfpm2",12,"brown","GO_BP"
"430","EndocardialCells","GO:0048738","cardiac muscle tissue development","23/309","250/13010",0.092,3.87352750809062,7.15553754254843,2.89185869985994e-08,3.36591696530126e-06,3.05710776842336e-06,"Actc1/Adprhl1/Bmpr1a/Csrp3/Eng/Foxc1/Gata4/Hand2/Hspg2/Kcnj8/Myh6/Myl2/Myl7/Nppa/Sav1/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2/Trip10/Vegfa/Zfpm2",23,"brown","GO_BP"
"431","EndocardialCells","GO:0033275","actin-myosin filament sliding","7/309","16/13010",0.4375,18.4203074433657,10.8749336035851,3.79320270089625e-08,4.26277503524858e-06,3.87168275677686e-06,"Actc1/Dbn1/Myh6/Myl4/Tnnc1/Tnni3/Tnnt2",7,"brown","GO_BP"
"432","EndocardialCells","GO:0003206","cardiac chamber morphogenesis","16/309","128/13010",0.125,5.26294498381877,7.5597129250656,5.8969827467106e-08,6.40608892384328e-06,5.8183563100878e-06,"Adprhl1/Bmpr1a/Cpe/Eng/Foxc1/Gata4/Hand2/Myh6/Myl2/Nrp1/Sav1/Tbx5/Tnnc1/Tnni3/Tnnt2/Zfpm2",16,"brown","GO_BP"
"433","EndocardialCells","GO:0048644","muscle organ morphogenesis","13/309","83/13010",0.156626506024096,6.59453347370063,7.97510274779988,7.07943413908095e-08,7.44254059976284e-06,6.75971775860633e-06,"Actc1/Bmpr1a/Efemp2/Eng/Foxc1/Gata4/Myh6/Myl2/Tcap/Tnnc1/Tnni3/Tnnt2/Zfpm2",13,"brown","GO_BP"
"434","EndocardialCells","GO:0060415","muscle tissue morphogenesis","12/309","77/13010",0.155844155844156,6.56159374605977,7.63444067052873,2.40539524585077e-07,2.44974472069614e-05,2.22499060241196e-05,"Actc1/Bmpr1a/Efemp2/Eng/Foxc1/Myh6/Myl2/Tcap/Tnnc1/Tnni3/Tnnt2/Zfpm2",12,"brown","GO_BP"
"435","EndocardialCells","GO:0003231","cardiac ventricle development","15/309","128/13010",0.1171875,4.9340109223301,6.97639620726393,3.62322622977766e-07,3.57821038874102e-05,3.24992413337632e-05,"Ap2b1/Bmpr1a/Cpe/Eng/Foxc1/Gata4/Hand2/Myh6/Myl2/Sav1/Tbx5/Tnnc1/Tnni3/Tnnt2/Zfpm2",15,"brown","GO_BP"
"436","EndocardialCells","GO:0060537","muscle tissue development","29/309","430/13010",0.0674418604651163,2.83954240987431,6.05042595664097,4.17380279515489e-07,4.0007127380617e-05,3.63366360989955e-05,"Abcc9/Actc1/Adprhl1/Bmpr1a/Csrp3/Ddx5/Dmd/Efemp2/Eng/Foxc1/Gata4/Hand2/Hspg2/Kcnj8/Myh6/Myl2/Myl7/Nppa/Pkd2/Sav1/Ski/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2/Trip10/Vegfa/Zfpm2",29,"brown","GO_BP"
"437","EndocardialCells","GO:0030049","muscle filament sliding","6/309","14/13010",0.428571428571429,18.0443828016644,9.95228225678924,4.37454142335976e-07,4.04184970674333e-05,3.67102642895375e-05,"Dbn1/Myh6/Myl4/Tnnc1/Tnni3/Tnnt2",6,"brown","GO_BP"
"438","EndocardialCells","GO:0055008","cardiac muscle tissue morphogenesis","11/309","67/13010",0.164179104477612,6.91252475486645,7.5678956713063,4.46476187305186e-07,4.04184970674333e-05,3.67102642895375e-05,"Actc1/Bmpr1a/Eng/Foxc1/Myh6/Myl2/Tcap/Tnnc1/Tnni3/Tnnt2/Zfpm2",11,"brown","GO_BP"
"439","EndocardialCells","GO:0014706","striated muscle tissue development","27/309","410/13010",0.0658536585365854,2.77267345488989,5.68876031120208,1.68553703736778e-06,0.000148463924453556,0.000134842962989422,"Abcc9/Actc1/Adprhl1/Bmpr1a/Csrp3/Ddx5/Dmd/Eng/Foxc1/Gata4/Hand2/Hspg2/Kcnj8/Myh6/Myl2/Myl7/Nppa/Sav1/Ski/Tbx5/Tcap/Tnnc1/Tnni3/Tnnt2/Trip10/Vegfa/Zfpm2",27,"brown","GO_BP"
"440","EndocardialCells","GO:0055010","ventricular cardiac muscle tissue morphogenesis","9/309","52/13010",0.173076923076923,7.28715459297984,7.08547649677758,3.2090812285376e-06,0.000275220940100106,0.000249970537801876,"Bmpr1a/Eng/Foxc1/Myh6/Myl2/Tnnc1/Tnni3/Tnnt2/Zfpm2",9,"brown","GO_BP"
"441","EndocardialCells","GO:0055001","muscle cell development","18/309","216/13010",0.0833333333333333,3.50862998921251,5.79885902244807,3.98920511074206e-06,0.000333354345023291,0.000302770439174269,"Actc1/Adprhl1/Bmpr1a/Csrp3/Dmd/Efemp2/Eng/Gata4/Myh6/Myl2/Nppa/Ski/Tbx5/Tcap/Tmod2/Tnnt2/Trip10/Vegfa",18,"brown","GO_BP"
"442","EndocardialCells","GO:0055013","cardiac muscle cell development","12/309","103/13010",0.116504854368932,4.90526911113206,6.20639142531042,5.76835234209193e-06,0.000458513665436039,0.00041644690079493,"Actc1/Adprhl1/Bmpr1a/Csrp3/Gata4/Myh6/Myl2/Nppa/Tbx5/Tcap/Trip10/Vegfa",12,"brown","GO_BP"
"443","EndocardialCells","GO:0070252","actin-mediated cell contraction","12/309","103/13010",0.116504854368932,4.90526911113206,6.20639142531042,5.76835234209193e-06,0.000458513665436039,0.00041644690079493,"Abcc9/Actc1/Dbn1/Gata4/Gsn/Kcnj5/Kcnj8/Myh6/Myl4/Tnnc1/Tnni3/Tnnt2",12,"brown","GO_BP"
"444","EndocardialCells","GO:0055002","striated muscle cell development","16/309","183/13010",0.087431693989071,3.68118556245247,5.69733961412407,7.49637320969728e-06,0.000572085052408981,0.000519598574756239,"Actc1/Adprhl1/Bmpr1a/Csrp3/Dmd/Gata4/Myh6/Myl2/Nppa/Ski/Tbx5/Tcap/Tmod2/Tnnt2/Trip10/Vegfa",16,"brown","GO_BP"
"445","EndocardialCells","GO:0001525","angiogenesis","29/309","497/13010",0.0583501006036217,2.45674695421721,5.16492273875679,7.54822253868861e-06,0.000572085052408981,0.000519598574756239,"Amot/Amotl1/Bmpr1a/Cd59a/Cfh/Cgnl1/Creb3l1/Ctnnd1/Cyp1b1/Dcn/Ecscr/Emcn/Eng/Ephb4/Epn1/Foxc1/Gata4/Hand2/Hspg2/Mmrn2/Npr3/Nrp1/Pecam1/Pf4/Plxnd1/Smad5/Stab1/Tie1/Vegfa",29,"brown","GO_BP"
"446","EndocardialCells","GO:0055007","cardiac muscle cell differentiation","14/309","147/13010",0.0952380952380952,4.0098628448143,5.72422211193154,1.05565532246755e-05,0.000781904703618582,0.000710168126023628,"Actc1/Adprhl1/Bmpr1a/Csrp3/Gata4/Hand2/Kcnj8/Myh6/Myl2/Nppa/Tbx5/Tcap/Trip10/Vegfa",14,"brown","GO_BP"
"447","EndocardialCells","GO:0030198","extracellular matrix organization","20/309","279/13010",0.0716845878136201,3.01817633480646,5.31510918542223,1.13993885565702e-05,0.000807621897953527,0.000733525872335821,"Ccdc80/Creb3l1/Crispld2/Cyp1b1/Dpt/Efemp2/Eng/Foxc1/Hmcn1/Hspg2/Lamb1/Lamb2/Lamc1/Ltbp4/Mfap4/Nphp3/Phldb2/Prdx4/Smoc1/Tie1",20,"brown","GO_BP"
"448","EndocardialCells","GO:0045229","external encapsulating structure organization","20/309","279/13010",0.0716845878136201,3.01817633480646,5.31510918542223,1.13993885565702e-05,0.000807621897953527,0.000733525872335821,"Ccdc80/Creb3l1/Crispld2/Cyp1b1/Dpt/Efemp2/Eng/Foxc1/Hmcn1/Hspg2/Lamb1/Lamb2/Lamc1/Ltbp4/Mfap4/Nphp3/Phldb2/Prdx4/Smoc1/Tie1",20,"brown","GO_BP"
"449","EndocardialCells","GO:0043062","extracellular structure organization","20/309","280/13010",0.0714285714285714,3.00739713361073,5.29639481910698,1.20156412543856e-05,0.000833169677617929,0.00075672974708471,"Ccdc80/Creb3l1/Crispld2/Cyp1b1/Dpt/Efemp2/Eng/Foxc1/Hmcn1/Hspg2/Lamb1/Lamb2/Lamc1/Ltbp4/Mfap4/Nphp3/Phldb2/Prdx4/Smoc1/Tie1",20,"brown","GO_BP"
"450","EndocardialCells","GO:0055006","cardiac cell development","12/309","112/13010",0.107142857142857,4.51109570041609,5.82066668566758,1.37725422660402e-05,0.000935098234271355,0.00084930677307248,"Actc1/Adprhl1/Bmpr1a/Csrp3/Gata4/Myh6/Myl2/Nppa/Tbx5/Tcap/Trip10/Vegfa",12,"brown","GO_BP"
"451","EndocardialCells","GO:0016525","negative regulation of angiogenesis","11/309","95/13010",0.115789473684211,4.87514903764265,5.91269185550496,1.50289502209547e-05,0.000985779228645772,0.000895337992264954,"Amot/Cd59a/Creb3l1/Ctnnd1/Dcn/Ecscr/Epn1/Foxc1/Pf4/Stab1/Tie1",11,"brown","GO_BP"
"452","EndocardialCells","GO:0006956","complement activation","7/309","35/13010",0.2,8.42071197411003,6.85658955489149,1.51239525720431e-05,0.000985779228645772,0.000895337992264954,"C1qb/C1qc/C4b/Cd59a/Cfh/Cfp/Colec11",7,"brown","GO_BP"
"453","EndocardialCells","GO:2000181","negative regulation of blood vessel morphogenesis","11/309","97/13010",0.11340206185567,4.77463050078404,5.82008027817583,1.83554831553496e-05,0.00117295136477028,0.00106533784587911,"Amot/Cd59a/Creb3l1/Ctnnd1/Dcn/Ecscr/Epn1/Foxc1/Pf4/Stab1/Tie1",11,"brown","GO_BP"
"454","EndocardialCells","GO:1901343","negative regulation of vasculature development","11/309","98/13010",0.112244897959184,4.72590978138828,5.77471895084256,2.02455786317705e-05,0.00126885270694116,0.00115244062980848,"Amot/Cd59a/Creb3l1/Ctnnd1/Dcn/Ecscr/Epn1/Foxc1/Pf4/Stab1/Tie1",11,"brown","GO_BP"
"455","EndocardialCells","GO:0060976","coronary vasculature development","9/309","65/13010",0.138461538461538,5.82972367438387,6.08849807994913,2.12723407588217e-05,0.00130804827420755,0.00118804016313419,"Abcc9/Ap2b1/Gata4/Hand2/Kcnj8/Nrp1/Plxnd1/Vegfa/Zfpm2",9,"brown","GO_BP"
"456","EndocardialCells","GO:0008217","regulation of blood pressure","14/309","160/13010",0.0875,3.68406148867314,5.3282320043042,2.76600847633564e-05,0.00166933733784775,0.00151618242406546,"Abcc9/Camk2n1/Ece1/Eng/F2r/Kcnj8/Lrp5/Myh6/Nisch/Nppa/Npr3/Ptgs1/Rps6ka2/Tnni3",14,"brown","GO_BP"
