"gene_celltype","module","celltype","gene","kME"
"4933427D14Rik_EndocardialCells","red","EndocardialCells","4933427D14Rik",0.710615416853757
"2610307P16Rik_EndocardialCells","red","EndocardialCells","2610307P16Rik",0.710581715203912
"Nqo2_SmoothMuscleCells","red","SmoothMuscleCells","Nqo2",0.71036506042754
"Tbc1d1_EndocardialCells","red","EndocardialCells","Tbc1d1",0.709841352522218
"Fbxl12_EndocardialCells","red","EndocardialCells","Fbxl12",0.709568908567658
"Nrf1_EndocardialCells","red","EndocardialCells","Nrf1",0.708853809948529
"Cpne1_EndocardialCells","red","EndocardialCells","Cpne1",0.70862266894448
"Elf4_EndocardialCells","red","EndocardialCells","Elf4",0.708501371968386
"Pik3r3_SmoothMuscleCells","red","SmoothMuscleCells","Pik3r3",0.708420814494021
"Elmod3_SmoothMuscleCells","red","SmoothMuscleCells","Elmod3",0.708418511777743
"Kctd21_EndothelialCells","red","EndothelialCells","Kctd21",0.707942868429545
"Prune_EndothelialCells","red","EndothelialCells","Prune",0.707865080143978
"Sox5_EndocardialCells","red","EndocardialCells","Sox5",0.707620725904985
"LOC100503496_Fibroblasts","red","Fibroblasts","LOC100503496",0.707614038820371
"Casd1_EndocardialCells","red","EndocardialCells","Casd1",0.70747115184324
"Zfp937_EndocardialCells","red","EndocardialCells","Zfp937",0.707392397530877
"2810432L12Rik_SmoothMuscleCells","red","SmoothMuscleCells","2810432L12Rik",0.706642336236517
"Fbxo4_SmoothMuscleCells","red","SmoothMuscleCells","Fbxo4",0.705697144593594
"Utp6_SmoothMuscleCells","red","SmoothMuscleCells","Utp6",0.705642356527052
"Taf15_SmoothMuscleCells","red","SmoothMuscleCells","Taf15",0.704384177376025
"Rhoh_EndocardialCells","red","EndocardialCells","Rhoh",0.704074775504571
"Ccnl2_EndocardialCells","red","EndocardialCells","Ccnl2",0.702906821563008
"Dhodh_SmoothMuscleCells","red","SmoothMuscleCells","Dhodh",0.702691153164799
"Polr3d_EndocardialCells","red","EndocardialCells","Polr3d",0.701668917384009
"Lap3_EndocardialCells","red","EndocardialCells","Lap3",0.701544536984696
"Ehmt1_EndocardialCells","red","EndocardialCells","Ehmt1",0.70145775722734
"Napg_EndocardialCells","red","EndocardialCells","Napg",0.700739544796723
"Rilp_EndocardialCells","red","EndocardialCells","Rilp",0.700295785251637
"Dalrd3_EndocardialCells","red","EndocardialCells","Dalrd3",0.700172742106466
"Ng23_EndocardialCells","red","EndocardialCells","Ng23",0.699928509392804
"Spata2_EndocardialCells","red","EndocardialCells","Spata2",0.699791257515105
"Arf5_SmoothMuscleCells","red","SmoothMuscleCells","Arf5",0.699569208048528
"Tbc1d8b_EndothelialCells","red","EndothelialCells","Tbc1d8b",0.699345589941374
"Fnip1_EndocardialCells","red","EndocardialCells","Fnip1",0.699283415565985
"Fam98c_SmoothMuscleCells","red","SmoothMuscleCells","Fam98c",0.699204248736528
"Wipf2_EndocardialCells","red","EndocardialCells","Wipf2",0.699030040972396
"Slc50a1_SmoothMuscleCells","red","SmoothMuscleCells","Slc50a1",0.698859460104371
"Kdm4b_EndocardialCells","red","EndocardialCells","Kdm4b",0.698729210013881
"Yif1b_SmoothMuscleCells","red","SmoothMuscleCells","Yif1b",0.698488512034761
"Fbxo10_EndocardialCells","red","EndocardialCells","Fbxo10",0.698328039180176
"Mea1_SmoothMuscleCells","red","SmoothMuscleCells","Mea1",0.698251072921011
"Taz_SmoothMuscleCells","red","SmoothMuscleCells","Taz",0.697069195262576
"Ranbp3_EndocardialCells","red","EndocardialCells","Ranbp3",0.696808472109764
"Mum1_SmoothMuscleCells","red","SmoothMuscleCells","Mum1",0.696779374467003
"Sumf2_EndocardialCells","red","EndocardialCells","Sumf2",0.696342378098006
"Ttc33_EndocardialCells","red","EndocardialCells","Ttc33",0.696146173307162
"Fkbp1b_Leukocytes","red","Leukocytes","Fkbp1b",0.696106444020201
"Akap8_EndocardialCells","red","EndocardialCells","Akap8",0.695119122757062
"Pcyt1a_EndocardialCells","red","EndocardialCells","Pcyt1a",0.695002348002687
"Zfp110_EndocardialCells","red","EndocardialCells","Zfp110",0.694465364986659
"4933403G14Rik_EndocardialCells","red","EndocardialCells","4933403G14Rik",0.693622010066313
"Chchd5_Leukocytes","red","Leukocytes","Chchd5",0.693584688497614
"E130317F20Rik_EndothelialCells","red","EndothelialCells","E130317F20Rik",0.692444047638717
"Pomt2_EndocardialCells","red","EndocardialCells","Pomt2",0.692437211135746
"Trafd1_EndocardialCells","red","EndocardialCells","Trafd1",0.692006791197871
"Fam203a_SmoothMuscleCells","red","SmoothMuscleCells","Fam203a",0.690883563225996
"Ino80_SmoothMuscleCells","red","SmoothMuscleCells","Ino80",0.690790905058217
"Cxx1c_Fibroblasts","red","Fibroblasts","Cxx1c",0.690770808065845
"2700046G09Rik_EndothelialCells","red","EndothelialCells","2700046G09Rik",0.690697539965751
"AI462493_EndocardialCells","red","EndocardialCells","AI462493",0.690550584759565
"Tmcc3_EndocardialCells","red","EndocardialCells","Tmcc3",0.690034582717664
"Slc9a6_SmoothMuscleCells","red","SmoothMuscleCells","Slc9a6",0.690033668135766
"Gatad2b_SmoothMuscleCells","red","SmoothMuscleCells","Gatad2b",0.689698321534339
"Ttc4_SmoothMuscleCells","red","SmoothMuscleCells","Ttc4",0.689606650688326
"Fgfr3_SmoothMuscleCells","red","SmoothMuscleCells","Fgfr3",0.689409272376365
"Hnrpdl_EndocardialCells","red","EndocardialCells","Hnrpdl",0.68899561829317
"Tmc4_EndocardialCells","red","EndocardialCells","Tmc4",0.688695296110571
"Eed_SmoothMuscleCells","red","SmoothMuscleCells","Eed",0.688402959747284
"Thoc3_EndocardialCells","red","EndocardialCells","Thoc3",0.687920685311613
"Ndufa5_Myocytes","royalblue","Myocytes","Ndufa5",0.978360123443421
"Cox6c_Myocytes","royalblue","Myocytes","Cox6c",0.97833929340469
"Serf2_Myocytes","royalblue","Myocytes","Serf2",0.974577559470163
"Cox6b1_Myocytes","royalblue","Myocytes","Cox6b1",0.972394920934051
"Cox5a_Myocytes","royalblue","Myocytes","Cox5a",0.97195170859661
"Atp5j_Myocytes","royalblue","Myocytes","Atp5j",0.971826084928148
"Rpl39_Myocytes","royalblue","Myocytes","Rpl39",0.969008702723902
"Atp5g3_Myocytes","royalblue","Myocytes","Atp5g3",0.968035231816353
"Atp5e_Myocytes","royalblue","Myocytes","Atp5e",0.967977083418787
"Uqcr10_Myocytes","royalblue","Myocytes","Uqcr10",0.967973428424589
"Rplp2_Myocytes","royalblue","Myocytes","Rplp2",0.96760757371302
"Rpl36_Myocytes","royalblue","Myocytes","Rpl36",0.967068217542845
"Fau_Myocytes","royalblue","Myocytes","Fau",0.966258870319885
"Atp5l_Myocytes","royalblue","Myocytes","Atp5l",0.963918251044457
"Cox7c_Myocytes","royalblue","Myocytes","Cox7c",0.963859975778278
"Atp5j2_Myocytes","royalblue","Myocytes","Atp5j2",0.963144275377347
"Ndufa13_Myocytes","royalblue","Myocytes","Ndufa13",0.963060035964839
"Rpl28_Myocytes","royalblue","Myocytes","Rpl28",0.962740545477569
"Cycs_Myocytes","royalblue","Myocytes","Cycs",0.961685962521713
"Atp5k_Myocytes","royalblue","Myocytes","Atp5k",0.961365662153834
"Rps21_Myocytes","royalblue","Myocytes","Rps21",0.959265213751914
"Ndufb2_Myocytes","royalblue","Myocytes","Ndufb2",0.959076173456939
"Ndufa1_Myocytes","royalblue","Myocytes","Ndufa1",0.958390271650068
"Tomm7_Myocytes","royalblue","Myocytes","Tomm7",0.952295800589898
"Atp5f1_Myocytes","royalblue","Myocytes","Atp5f1",0.951219888923138
"Cox7a2_Myocytes","royalblue","Myocytes","Cox7a2",0.945596461071203
"Slc25a4_Myocytes","royalblue","Myocytes","Slc25a4",0.94501386509759
"Cox5b_Myocytes","royalblue","Myocytes","Cox5b",0.942388462705445
"Usmg5_Myocytes","royalblue","Myocytes","Usmg5",0.94121504241665
"Rpl38_Myocytes","royalblue","Myocytes","Rpl38",0.938531213313376
"Mdh1_Myocytes","royalblue","Myocytes","Mdh1",0.934588582706447
"Atp5g1_Myocytes","royalblue","Myocytes","Atp5g1",0.934210079326239
"Ndufab1_Myocytes","royalblue","Myocytes","Ndufab1",0.934007342944255
"Ndufa7_Myocytes","royalblue","Myocytes","Ndufa7",0.933309041736583
"Uqcrq_Myocytes","royalblue","Myocytes","Uqcrq",0.932924010436896
"Atp5d_Myocytes","royalblue","Myocytes","Atp5d",0.931311397106721
"Ndufb8_Myocytes","royalblue","Myocytes","Ndufb8",0.931080229654904
"Rpl36a_Myocytes","royalblue","Myocytes","Rpl36a",0.929980853233082
"Cox7b_Myocytes","royalblue","Myocytes","Cox7b",0.929632334253877
"Mrpl42_Myocytes","royalblue","Myocytes","Mrpl42",0.927508043764164
"Ndufa11_Myocytes","royalblue","Myocytes","Ndufa11",0.926221982614203
"Ank1_Myocytes","royalblue","Myocytes","Ank1",0.926082919093315
"Map1lc3a_Myocytes","royalblue","Myocytes","Map1lc3a",0.92599470830258
"Ndufb5_Myocytes","royalblue","Myocytes","Ndufb5",0.925960879340547
"Uqcr11_Myocytes","royalblue","Myocytes","Uqcr11",0.924849483978958
"Slc25a3_Myocytes","royalblue","Myocytes","Slc25a3",0.924679565195806
"Ndufa6_Myocytes","royalblue","Myocytes","Ndufa6",0.923728496905938
"Ndufc1_Myocytes","royalblue","Myocytes","Ndufc1",0.922531113260841
"Uqcrc2_Myocytes","royalblue","Myocytes","Uqcrc2",0.921561854007735
"Atp5c1_Myocytes","royalblue","Myocytes","Atp5c1",0.920482348154682
"Uqcrb_Myocytes","royalblue","Myocytes","Uqcrb",0.92005220074383
"Ehd4_Myocytes","royalblue","Myocytes","Ehd4",0.91915225744237
"S100a1_Myocytes","royalblue","Myocytes","S100a1",0.917679412351655
"Uba52_Myocytes","royalblue","Myocytes","Uba52",0.916068443170112
"Rps23_Myocytes","royalblue","Myocytes","Rps23",0.915903669338209
"Chchd2_Myocytes","royalblue","Myocytes","Chchd2",0.915784721425349
"Atp5h_Myocytes","royalblue","Myocytes","Atp5h",0.911840943694821
"Fam36a_Myocytes","royalblue","Myocytes","Fam36a",0.911255091560843
"Atp5o_Myocytes","royalblue","Myocytes","Atp5o",0.910297241812754
"Atp5a1_Myocytes","royalblue","Myocytes","Atp5a1",0.910128594009064
"Ndufb11_Myocytes","royalblue","Myocytes","Ndufb11",0.909500569077881
"Nppb_Myocytes","royalblue","Myocytes","Nppb",0.909298828016891
"Rpl23a_Myocytes","royalblue","Myocytes","Rpl23a",0.909011319447958
"Ndufb4_Myocytes","royalblue","Myocytes","Ndufb4",0.907815682980485
"Fxyd1_Myocytes","royalblue","Myocytes","Fxyd1",0.907643465481094
"Rpl10_Myocytes","royalblue","Myocytes","Rpl10",0.906954183021207
"Fbxl22_Myocytes","royalblue","Myocytes","Fbxl22",0.9068444816831
"Ndufa2_Myocytes","royalblue","Myocytes","Ndufa2",0.904302610061796
"Eif1_Myocytes","royalblue","Myocytes","Eif1",0.904113132813817
"Chpt1_Myocytes","royalblue","Myocytes","Chpt1",0.902352976852631
"Acadm_Myocytes","royalblue","Myocytes","Acadm",0.901147153445829
"Ubl5_Myocytes","royalblue","Myocytes","Ubl5",0.900323627999168
"Rpl15_Myocytes","royalblue","Myocytes","Rpl15",0.898428228646519
"Cox4i1_Myocytes","royalblue","Myocytes","Cox4i1",0.895136534779611
"Ndufb9_Myocytes","royalblue","Myocytes","Ndufb9",0.894642899308486
"Anapc13_Myocytes","royalblue","Myocytes","Anapc13",0.890291454685841
"Ndufv3_Myocytes","royalblue","Myocytes","Ndufv3",0.890223517074872
"Rpl5_Myocytes","royalblue","Myocytes","Rpl5",0.888893107221059
"Mlf1_Myocytes","royalblue","Myocytes","Mlf1",0.884340216985645
"Nmt1_Leukocytes","royalblue","Leukocytes","Nmt1",0.883987532912241
"Cflar_Leukocytes","royalblue","Leukocytes","Cflar",0.883754252774034
"Cox7b_Leukocytes","royalblue","Leukocytes","Cox7b",0.881754176860173
"Cox17_Myocytes","royalblue","Myocytes","Cox17",0.880261488338663
"Higd1a_Myocytes","royalblue","Myocytes","Higd1a",0.879706454704323
"Cox8b_Myocytes","royalblue","Myocytes","Cox8b",0.876105423362513
"Rps5_Myocytes","royalblue","Myocytes","Rps5",0.874525528608482
"Ndufs7_Myocytes","royalblue","Myocytes","Ndufs7",0.871275365837205
"Cd38_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Cd38",0.729476648639621
"Chst7_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Chst7",0.702030920130368
"Mrap_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Mrap",0.664718524266513
"Casp7_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Casp7",0.64615379333472
"Etv3_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Etv3",0.645161105382448
"4930578N16Rik_EndocardialCells","saddlebrown","EndocardialCells","4930578N16Rik",0.641728413680739
"4833422C13Rik_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","4833422C13Rik",0.62422654090795
"Gmds_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Gmds",0.619940038952841
"Trim32_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Trim32",0.617129174263479
"Itih5_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Itih5",0.614062881768216
"Mettl3_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Mettl3",0.607736161654816
"Epb4.1l5_EndocardialCells","saddlebrown","EndocardialCells","Epb4.1l5",0.603742465243573
"Flt1_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Flt1",0.595935361181972
"Tnfsf10_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Tnfsf10",0.581200488482721
"1110002L01Rik_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","1110002L01Rik",0.571190300128973
"Hs6st1_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Hs6st1",0.566742697345012
"Atxn3_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Atxn3",0.562702565810597
"Serpinf1_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Serpinf1",0.55004614192382
"Magix_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Magix",0.545718425691672
"Msx1_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Msx1",0.528718009382225
"Nrm_EndocardialCells","saddlebrown","EndocardialCells","Nrm",0.528534044934599
"Xylt2_EndocardialCells","saddlebrown","EndocardialCells","Xylt2",0.52741374543937
"Kcnk6_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Kcnk6",0.527312329046622
"Wee1_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Wee1",0.515453843066474
"Hps4_EndocardialCells","saddlebrown","EndocardialCells","Hps4",0.492024219126321
"Bbs1_EndothelialCells","saddlebrown","EndothelialCells","Bbs1",0.489400232982737
"Dffb_EndocardialCells","saddlebrown","EndocardialCells","Dffb",0.487257467440709
"Col27a1_EndocardialCells","saddlebrown","EndocardialCells","Col27a1",0.484787813261844
"Smarca5-ps_SmoothMuscleCells","saddlebrown","SmoothMuscleCells","Smarca5-ps",0.484074553234932
"Gtf2a1_EndocardialCells","salmon","EndocardialCells","Gtf2a1",0.78434393609599
"Glipr1_Leukocytes","salmon","Leukocytes","Glipr1",0.734273410291018
"Nrm_Fibroblasts","salmon","Fibroblasts","Nrm",0.72733221947396
"Fam84a_Fibroblasts","salmon","Fibroblasts","Fam84a",0.722849719692738
"Evi2b_Leukocytes","salmon","Leukocytes","Evi2b",0.712403831279466
"Trim14_Fibroblasts","salmon","Fibroblasts","Trim14",0.694387176810845
"D930015E06Rik_Fibroblasts","salmon","Fibroblasts","D930015E06Rik",0.692504252658565
"Adamts4_EndothelialCells","salmon","EndothelialCells","Adamts4",0.691142276975932
"Hmgb1_Leukocytes","salmon","Leukocytes","Hmgb1",0.687107812782262
"Anxa1_EndocardialCells","salmon","EndocardialCells","Anxa1",0.678257935638426
"Cks2_Fibroblasts","salmon","Fibroblasts","Cks2",0.670439618855854
"Tacc3_Fibroblasts","salmon","Fibroblasts","Tacc3",0.664827367478186
"Arhgap9_Leukocytes","salmon","Leukocytes","Arhgap9",0.659842832395871
"2810410L24Rik_EndothelialCells","salmon","EndothelialCells","2810410L24Rik",0.658691175604465
"Inpp4b_Fibroblasts","salmon","Fibroblasts","Inpp4b",0.657061429062638
"Acta1_Fibroblasts","salmon","Fibroblasts","Acta1",0.652561419770701
"Mcm2_Leukocytes","salmon","Leukocytes","Mcm2",0.651352928138217
"Hist1h1d_Leukocytes","salmon","Leukocytes","Hist1h1d",0.648105224866549
"Gm2011_Fibroblasts","salmon","Fibroblasts","Gm2011",0.644575137571088
"Agpat2_EndothelialCells","salmon","EndothelialCells","Agpat2",0.643183029715928
"Retnlg_Fibroblasts","salmon","Fibroblasts","Retnlg",0.641864879925923
"Slc2a1_EndocardialCells","salmon","EndocardialCells","Slc2a1",0.640797867272328
"Asf1b_Leukocytes","salmon","Leukocytes","Asf1b",0.640562718766517
"Slc10a3_Leukocytes","salmon","Leukocytes","Slc10a3",0.640492815434641
"Cdca7l_Leukocytes","salmon","Leukocytes","Cdca7l",0.63711785138545
"Car2_Leukocytes","salmon","Leukocytes","Car2",0.636001087454155
"Psd4_Leukocytes","salmon","Leukocytes","Psd4",0.633654091990095
"Sycp3_Fibroblasts","salmon","Fibroblasts","Sycp3",0.632898135805588
"Rab11fip1_Leukocytes","salmon","Leukocytes","Rab11fip1",0.622152226486344
"5830432E09Rik_EndothelialCells","salmon","EndothelialCells","5830432E09Rik",0.621407600797912
"Pik3r5_Leukocytes","salmon","Leukocytes","Pik3r5",0.617791029617292
"Atf1_EndocardialCells","salmon","EndocardialCells","Atf1",0.614865250523408
"Kalrn_EndothelialCells","salmon","EndothelialCells","Kalrn",0.612045634371504
"Adamts7_EndothelialCells","salmon","EndothelialCells","Adamts7",0.611331635792314
"Gm8909_EndothelialCells","salmon","EndothelialCells","Gm8909",0.610951177217354
"Samd10_Leukocytes","salmon","Leukocytes","Samd10",0.609665365135511
"Unc13d_Leukocytes","salmon","Leukocytes","Unc13d",0.608517997990061
"Mcm3_EndothelialCells","salmon","EndothelialCells","Mcm3",0.605576306634583
"5530601H04Rik_EndocardialCells","salmon","EndocardialCells","5530601H04Rik",0.605507887363328
"Cd101_Leukocytes","salmon","Leukocytes","Cd101",0.605223909639324
"Rnf141_Leukocytes","salmon","Leukocytes","Rnf141",0.604725389455869
"Mad2l1bp_Fibroblasts","salmon","Fibroblasts","Mad2l1bp",0.603440794910917
"Cntd1_Fibroblasts","salmon","Fibroblasts","Cntd1",0.602914561272433
"Mir16-1_Fibroblasts","salmon","Fibroblasts","Mir16-1",0.60236243792819
"Def6_Leukocytes","salmon","Leukocytes","Def6",0.600256323007055
"Rbm39_Leukocytes","salmon","Leukocytes","Rbm39",0.598274480301546
"Tspan33_Leukocytes","salmon","Leukocytes","Tspan33",0.596126414106645
"Sorl1_Leukocytes","salmon","Leukocytes","Sorl1",0.595251074078422
"Hmbs_EndothelialCells","salmon","EndothelialCells","Hmbs",0.594740115408212
"Gpr114_Leukocytes","salmon","Leukocytes","Gpr114",0.592781780459511
"Amica1_Leukocytes","salmon","Leukocytes","Amica1",0.592764569890324
"Stim1_Leukocytes","salmon","Leukocytes","Stim1",0.590696473322625
"Slc38a1_Fibroblasts","salmon","Fibroblasts","Slc38a1",0.587732594937731
"Chaf1a_Fibroblasts","salmon","Fibroblasts","Chaf1a",0.586165987763422
"2210403K04Rik_EndocardialCells","salmon","EndocardialCells","2210403K04Rik",0.585690366941973
"Nrn1_Fibroblasts","salmon","Fibroblasts","Nrn1",0.584953612702553
"A330050B17Rik_Fibroblasts","salmon","Fibroblasts","A330050B17Rik",0.584870315061156
"Gmnn_Leukocytes","salmon","Leukocytes","Gmnn",0.584528233501682
"Zcchc4_Fibroblasts","salmon","Fibroblasts","Zcchc4",0.584521805768089
"Grk6_Leukocytes","salmon","Leukocytes","Grk6",0.583845282137215
"Fyb_Fibroblasts","salmon","Fibroblasts","Fyb",0.583333612199939
"Kpna2_Fibroblasts","salmon","Fibroblasts","Kpna2",0.582585946057974
